"tp","tn","fp","fn","precision","recall","k_value"
0,80,0,19,NA,0,0.3
17,76,4,2,"0.81",0.89,0.4
17,76,4,2,"0.81",0.89,0.5
16,79,1,3,"0.94",0.84,0.6
16,79,1,3,"0.94",0.84,0.7
16,80,0,3,"1.0",0.84,0.8
16,80,0,3,"1.0",0.84,0.9
16,80,0,3,"1.0",0.84,1
