"tp","tn","fp","fn","precision","recall","k_value"
18,40,59,3,0.23,0.86,0.2
14,77,22,7,0.39,0.67,0.3
9,78,21,12,0.3,0.43,0.4
0,99,0,21,NA,0,0.5
8,79,20,13,0.29,0.38,0.6
8,79,20,13,0.29,0.38,0.7
0,99,0,21,NA,0,0.8
8,79,20,13,0.29,0.38,0.9
8,79,20,13,0.29,0.38,1
