"tp","tn","fp","fn","precision","recall","k_value"
55,0,100,0,0.35,1,0.4
49,90,10,6,0.83,0.89,0.5
50,77,23,5,0.68,0.91,0.6
50,77,23,5,0.68,0.91,0.7
44,97,3,11,0.94,0.8,0.8
44,97,3,11,0.94,0.8,0.9
44,97,3,11,0.94,0.8,1
