"tp","tn","fp","fn","precision","recall","k_value"
0,86,0,14,NA,0,0.3
12,75,11,2,"0.52",0.86,0.4
12,75,11,2,"0.52",0.86,0.5
10,81,5,4,"0.67",0.71,0.6
11,80,6,3,"0.65",0.79,0.7
11,80,6,3,"0.65",0.79,0.8
11,80,6,3,"0.65",0.79,0.9
10,82,4,4,"0.71",0.71,1
