"tp","tn","fp","fn","precision","recall","k_value"
21,0,98,0,0.18,1,0.1
21,0,98,0,0.18,1,0.2
21,88,10,0,0.68,1,0.3
21,88,10,0,0.68,1,0.4
21,91,7,0,0.75,1,0.5
20,3,95,1,0.17,0.95,0.6
20,3,95,1,0.17,0.95,0.7
20,3,95,1,0.17,0.95,0.8
20,3,95,1,0.17,0.95,0.9
20,3,95,1,0.17,0.95,1
