"tp","tn","fp","fn","precision","recall","k_value"
21,0,99,0,0.17,1,0.2
21,44,55,0,0.28,1,0.3
21,44,55,0,0.28,1,0.4
11,97,2,10,0.85,0.52,0.5
16,88,11,5,0.59,0.76,0.6
9,99,0,12,1,0.43,0.7
14,90,9,7,0.61,0.67,0.8
13,93,6,8,0.68,0.62,0.9
9,99,0,12,1,0.43,1
