"tp","tn","fp","fn","precision","recall","k_value"
14,52,48,3,0.23,0.82,0.2
13,77,23,4,0.36,0.76,0.3
11,81,19,6,0.37,0.65,0.4
0,100,0,17,NA,0,0.5
9,83,17,8,0.35,0.53,0.6
9,83,17,8,0.35,0.53,0.7
9,83,17,8,0.35,0.53,0.8
9,83,17,8,0.35,0.53,0.9
9,83,17,8,0.35,0.53,1
