"tp","tn","fp","fn","precision","recall","k_value"
12,82,3,0,0.8,1,0.5
12,82,3,0,0.8,1,0.5
12,82,3,0,0.8,1,0.5
12,82,3,0,0.8,1,0.5
12,82,3,0,0.8,1,0.5
12,82,3,0,0.8,1,0.5
12,82,3,0,0.8,1,0.5
12,82,3,0,0.8,1,0.5
12,82,3,0,0.8,1,0.5
12,82,3,0,0.8,1,0.5
12,82,3,0,0.8,1,0.6
12,82,3,0,0.8,1,0.6
12,82,3,0,0.8,1,0.6
12,82,3,0,0.8,1,0.6
12,82,3,0,0.8,1,0.6
12,82,3,0,0.8,1,0.6
12,82,3,0,0.8,1,0.6
12,82,3,0,0.8,1,0.6
12,82,3,0,0.8,1,0.6
12,82,3,0,0.8,1,0.6
12,82,3,0,0.8,1,0.7
12,82,3,0,0.8,1,0.7
12,82,3,0,0.8,1,0.7
12,82,3,0,0.8,1,0.7
12,82,3,0,0.8,1,0.7
12,82,3,0,0.8,1,0.7
12,82,3,0,0.8,1,0.7
12,82,3,0,0.8,1,0.7
12,82,3,0,0.8,1,0.7
12,82,3,0,0.8,1,0.7
12,82,3,0,0.8,1,0.8
12,82,3,0,0.8,1,0.8
12,82,3,0,0.8,1,0.8
12,82,3,0,0.8,1,0.8
12,82,3,0,0.8,1,0.8
12,82,3,0,0.8,1,0.8
12,82,3,0,0.8,1,0.8
12,82,3,0,0.8,1,0.8
12,82,3,0,0.8,1,0.8
12,82,3,0,0.8,1,0.8
12,82,3,0,0.8,1,0.9
12,82,3,0,0.8,1,0.9
12,82,3,0,0.8,1,0.9
12,82,3,0,0.8,1,0.9
12,82,3,0,0.8,1,0.9
12,82,3,0,0.8,1,0.9
12,82,3,0,0.8,1,0.9
12,82,3,0,0.8,1,0.9
12,82,3,0,0.8,1,0.9
12,82,3,0,0.8,1,0.9
12,82,3,0,0.8,1,1
12,82,3,0,0.8,1,1
12,82,3,0,0.8,1,1
12,82,3,0,0.8,1,1
12,82,3,0,0.8,1,1
12,82,3,0,0.8,1,1
12,82,3,0,0.8,1,1
12,82,3,0,0.8,1,1
12,82,3,0,0.8,1,1
12,82,3,0,0.8,1,1
