"tp","tn","fp","fn","precision","recall","k_value"
21,0,99,0,0.17,1,0.2
17,76,23,4,0.42,0.81,0.3
17,76,23,4,0.42,0.81,0.4
17,76,23,4,0.42,0.81,0.5
18,92,7,3,0.72,0.86,0.6
19,91,8,2,0.7,0.9,0.7
10,99,0,11,1,0.48,0.8
17,95,4,4,0.81,0.81,0.9
13,95,4,8,0.76,0.62,1
