"tp","tn","fp","fn","precision","recall","k_value"
0,89,0,11,NA,0,0.2
10,68,21,1,"0.32",0.91,0.3
10,73,16,1,"0.38",0.91,0.4
9,83,6,2,"0.6",0.82,0.5
9,83,6,2,"0.6",0.82,0.6
9,83,6,2,"0.6",0.82,0.7
9,83,6,2,"0.6",0.82,0.8
9,83,6,2,"0.6",0.82,0.9
7,87,2,4,"0.78",0.64,1
