"tp","tn","fp","fn","precision","recall","k_value"
5,0,100,0,0.05,1,0.2
5,0,100,0,0.05,1,0.2
5,0,100,0,0.05,1,0.2
5,0,100,0,0.05,1,0.2
5,0,100,0,0.05,1,0.2
5,74,26,0,0.16,1,0.3
5,74,26,0,0.16,1,0.3
5,74,26,0,0.16,1,0.3
5,74,26,0,0.16,1,0.3
5,74,26,0,0.16,1,0.3
3,81,19,2,0.14,0.6,0.4
3,81,19,2,0.14,0.6,0.4
3,81,19,2,0.14,0.6,0.4
3,81,19,2,0.14,0.6,0.4
3,81,19,2,0.14,0.6,0.4
5,74,26,0,0.16,1,0.5
5,74,26,0,0.16,1,0.5
5,74,26,0,0.16,1,0.5
5,74,26,0,0.16,1,0.5
5,74,26,0,0.16,1,0.5
5,74,26,0,0.16,1,0.6
5,74,26,0,0.16,1,0.6
5,74,26,0,0.16,1,0.6
5,74,26,0,0.16,1,0.6
5,74,26,0,0.16,1,0.6
5,74,26,0,0.16,1,0.7
5,74,26,0,0.16,1,0.7
5,74,26,0,0.16,1,0.7
5,74,26,0,0.16,1,0.7
5,74,26,0,0.16,1,0.7
5,74,26,0,0.16,1,0.8
5,74,26,0,0.16,1,0.8
5,74,26,0,0.16,1,0.8
5,74,26,0,0.16,1,0.8
5,74,26,0,0.16,1,0.8
5,74,26,0,0.16,1,0.9
5,76,24,0,0.17,1,0.9
5,76,24,0,0.17,1,0.9
5,76,24,0,0.17,1,0.9
5,74,26,0,0.16,1,0.9
5,74,26,0,0.16,1,1
5,74,26,0,0.16,1,1
5,76,24,0,0.17,1,1
5,74,26,0,0.16,1,1
5,74,26,0,0.16,1,1
