"tp","tn","fp","fn","precision","recall","k_value"
22,0,99,0,0.18,1,0.2
22,58,41,0,0.35,1,0.3
19,96,3,3,0.86,0.86,0.4
19,96,3,3,0.86,0.86,0.5
19,96,3,3,0.86,0.86,0.6
18,98,1,4,0.95,0.82,0.7
18,98,1,4,0.95,0.82,0.8
18,98,1,4,0.95,0.82,0.9
18,98,1,4,0.95,0.82,1
