"tp","tn","fp","fn","precision","recall","k_value"
17,0,100,0,0.15,1,0.2
15,67,33,2,0.31,0.88,0.3
15,78,22,2,0.41,0.88,0.4
15,78,22,2,0.41,0.88,0.5
13,81,19,4,0.41,0.76,0.6
6,98,2,11,0.75,0.35,0.7
8,95,5,9,0.62,0.47,0.8
0,100,0,17,NA,0,0.9
0,100,0,17,NA,0,1
