"tp", "tn", "fp", "fn", "precision", "recall", "k_value"
"1", 41, 0, 100, 0, 0.290780141843972, 1, 0.4
"2", 37, 82, 18, 4, 0.672727272727273, 0.902439024390244, 0.5
"3", 33, 91, 9, 8, 0.785714285714286, 0.804878048780488, 0.6
"4", 37, 71, 29, 4, 0.560606060606061, 0.902439024390244, 0.7
"5", 33, 91, 9, 8, 0.785714285714286, 0.804878048780488, 0.8
"6", 33, 91, 9, 8, 0.785714285714286, 0.804878048780488, 0.9
"7", 33, 91, 9, 8, 0.785714285714286, 0.804878048780488, 1
