"gave_up" "assignment_id" "re_unit_id" "re_execution_relative_start" "re_execution_relative_end" "re_evaluation" "re_index" "re_duration_num" "relaunched" "with_limit"
"1" 0 " 9f410ae4-d115-468c-9815-3c95085bc2b6" "867849383" 2015-07-01 01:05:48 2015-07-01 01:35:48 "-1" 100 1800 4596.5 646
