"gave_up","assignment_id","re_unit_id","re_execution_relative_start","re_execution_relative_end","re_evaluation","re_index","re_duration_num","relaunched","with_limit"
0," e4c18aba-cdf2-4164-8503-2f049f8bad86","867354653",2015-07-01 02:34:41,2015-07-01 03:11:47,"1",100,2225.67299985886,9962,673
0," b76cea84-4dfc-406a-b6d6-6011681754a3","867354653",2015-07-01 03:05:04,2015-07-01 03:35:04,"-1",100,1800,12022,914
